,target_phishYN,prediction,rounded,acc_phish,acc_file
47293,0,0,0,0.910837438,0.835447727
47301,0,0,0,0.910837438,0.835447727
47306,0,0.55730265,1,0.910837438,0.835447727
47326,0,0.002100174,0,0.910837438,0.835447727
47343,0,0,0,0.910837438,0.835447727
47371,0,0,0,0.910837438,0.835447727
47385,0,0,0,0.910837438,0.835447727
47410,1,0.52539945,1,0.910837438,0.835447727
47427,1,0.62347126,1,0.910837438,0.835447727
47434,0,0.04569774,0,0.910837438,0.835447727
47451,1,0.5678041,1,0.910837438,0.835447727
47454,0,0.061923712,0,0.910837438,0.835447727
47459,0,0.002686558,0,0.910837438,0.835447727
47476,0,0.005397871,0,0.910837438,0.835447727
47478,0,0.002929128,0,0.910837438,0.835447727
47532,1,0.55730265,1,0.910837438,0.835447727
47533,0,0,0,0.910837438,0.835447727
47548,0,4.20E-09,0,0.910837438,0.835447727
47554,0,0,0,0.910837438,0.835447727
47555,0,0,0,0.910837438,0.835447727
47568,0,0,0,0.910837438,0.835447727
47585,0,0,0,0.910837438,0.835447727
47599,0,8.22E-11,0,0.910837438,0.835447727
47601,0,0.030855943,0,0.910837438,0.835447727
47618,0,0.013529622,0,0.910837438,0.835447727
47619,1,0.586532,1,0.910837438,0.835447727
47630,0,0,0,0.910837438,0.835447727
47635,0,0,0,0.910837438,0.835447727
47646,0,0.04469625,0,0.910837438,0.835447727
47679,0,0,0,0.910837438,0.835447727
47684,1,0.53438824,1,0.910837438,0.835447727
47690,0,0.40303975,1,0.910837438,0.835447727
47706,0,7.14E-14,0,0.910837438,0.835447727
47713,0,0.001691232,0,0.910837438,0.835447727
47730,0,0.5360194,1,0.910837438,0.835447727
47743,0,0.22483836,0,0.910837438,0.835447727
47757,0,2.42E-07,0,0.910837438,0.835447727
47777,0,0,0,0.910837438,0.835447727
47796,0,0.001647732,0,0.910837438,0.835447727
47797,0,2.91E-19,0,0.910837438,0.835447727
47822,0,0.33941895,1,0.910837438,0.835447727
47841,0,0,0,0.910837438,0.835447727
47843,0,0.028745975,0,0.910837438,0.835447727
47850,0,0.001483658,0,0.910837438,0.835447727
47857,0,0.5836147,1,0.910837438,0.835447727
47867,0,0.01444006,0,0.910837438,0.835447727
47875,0,0.000840064,0,0.910837438,0.835447727
47887,0,0.55730265,1,0.910837438,0.835447727
47890,0,0.01877614,0,0.910837438,0.835447727
47911,1,0.55730265,1,0.910837438,0.835447727
47914,1,0.52437794,1,0.910837438,0.835447727
47919,0,0.15597461,0,0.910837438,0.835447727
47946,0,0,0,0.910837438,0.835447727
47989,0,0.024914334,0,0.910837438,0.835447727
48008,0,0,0,0.910837438,0.835447727
48010,1,0.53438824,1,0.910837438,0.835447727
48018,0,0.104565986,0,0.910837438,0.835447727
48020,0,0,0,0.910837438,0.835447727
48044,1,0.55730265,1,0.910837438,0.835447727
48050,1,0.60212845,1,0.910837438,0.835447727
48052,1,0.60786337,1,0.910837438,0.835447727
48056,0,0.008051714,0,0.910837438,0.835447727
48078,0,0.005729853,0,0.910837438,0.835447727
48094,0,0,0,0.910837438,0.835447727
48129,0,1.01E-37,0,0.910837438,0.835447727
48151,0,0,0,0.910837438,0.835447727
48159,0,9.19E-18,0,0.910837438,0.835447727
48163,0,0.018273296,0,0.910837438,0.835447727
48168,0,5.51E-07,0,0.910837438,0.835447727
48182,0,0.5771132,1,0.910837438,0.835447727
48209,0,1.16E-29,0,0.910837438,0.835447727
48211,0,7.80E-31,0,0.910837438,0.835447727
48217,0,1.13E-34,0,0.910837438,0.835447727
48219,0,5.57E-36,0,0.910837438,0.835447727
48247,0,0,0,0.910837438,0.835447727
48250,0,0.001438048,0,0.910837438,0.835447727
48255,0,0,0,0.910837438,0.835447727
48261,0,0.000519801,0,0.910837438,0.835447727
48263,0,0.000419656,0,0.910837438,0.835447727
48276,0,0,0,0.910837438,0.835447727
48283,0,0.4888718,1,0.910837438,0.835447727
48289,0,0.015671091,0,0.910837438,0.835447727
48295,0,0,0,0.910837438,0.835447727
48322,1,0.47612357,1,0.910837438,0.835447727
48331,0,0.56276363,1,0.910837438,0.835447727
48346,1,0.49217966,1,0.910837438,0.835447727
48361,0,0.004542188,0,0.910837438,0.835447727
48362,0,0.004208126,0,0.910837438,0.835447727
48382,0,1.92E-15,0,0.910837438,0.835447727
48388,0,0.1338083,0,0.910837438,0.835447727
48389,0,0.5235333,1,0.910837438,0.835447727
48394,0,0.5041594,1,0.910837438,0.835447727
48412,1,0.3243523,1,0.910837438,0.835447727
48421,0,0.5723621,1,0.910837438,0.835447727
48445,0,0,0,0.910837438,0.835447727
48463,0,0,0,0.910837438,0.835447727
48464,0,0.006453356,0,0.910837438,0.835447727
48468,0,0.022117008,0,0.910837438,0.835447727
48478,0,8.18E-31,0,0.910837438,0.835447727
48492,0,0.11209375,0,0.910837438,0.835447727
48508,0,0,0,0.910837438,0.835447727
48536,0,0.47926983,1,0.910837438,0.835447727
48547,0,3.16E-33,0,0.910837438,0.835447727
48551,0,0.007623619,0,0.910837438,0.835447727
48553,0,0.010650758,0,0.910837438,0.835447727
48579,0,0,0,0.910837438,0.835447727
48594,0,0,0,0.910837438,0.835447727
48612,0,0.48847952,1,0.910837438,0.835447727
48622,0,0.07245024,0,0.910837438,0.835447727
48624,0,0.04062176,0,0.910837438,0.835447727
48651,0,1.07E-05,0,0.910837438,0.835447727
48658,0,0.000694701,0,0.910837438,0.835447727
48676,0,2.05E-07,0,0.910837438,0.835447727
48681,1,0.6103351,1,0.910837438,0.835447727
48685,0,0,0,0.910837438,0.835447727
48692,1,0.59874207,1,0.910837438,0.835447727
48695,0,0.55730265,1,0.910837438,0.835447727
48711,0,0.55730265,1,0.910837438,0.835447727
48713,0,0,0,0.910837438,0.835447727
48724,0,0.4555941,1,0.910837438,0.835447727
48738,0,0.0235176,0,0.910837438,0.835447727
48739,1,0.58397114,1,0.910837438,0.835447727
48750,1,0.5001349,1,0.910837438,0.835447727
48753,0,0,0,0.910837438,0.835447727
48770,0,0.46051466,1,0.910837438,0.835447727
48771,0,0.45705837,1,0.910837438,0.835447727
48783,0,0.000447593,0,0.910837438,0.835447727
48796,0,0.55730265,1,0.910837438,0.835447727
48809,0,1.32E-22,0,0.910837438,0.835447727
48835,0,5.51E-07,0,0.910837438,0.835447727
48853,0,0.019277325,0,0.910837438,0.835447727
48880,0,0.010831821,0,0.910837438,0.835447727
48884,0,0.000129538,0,0.910837438,0.835447727
48900,0,0.20519221,0,0.910837438,0.835447727
48911,0,0.0714767,0,0.910837438,0.835447727
48915,1,0.47458223,1,0.910837438,0.835447727
48945,0,0.1460929,0,0.910837438,0.835447727
48959,0,0,0,0.910837438,0.835447727
48961,0,0.00441672,0,0.910837438,0.835447727
48967,0,0,0,0.910837438,0.835447727
48973,1,0.55730265,1,0.910837438,0.835447727
48976,0,1.81E-09,0,0.910837438,0.835447727
48983,0,8.67E-09,0,0.910837438,0.835447727
48996,0,0.012719061,0,0.910837438,0.835447727
48999,0,0,0,0.910837438,0.835447727
49001,0,0,0,0.910837438,0.835447727
49006,0,0.4565508,1,0.910837438,0.835447727
49009,0,0.14248513,0,0.910837438,0.835447727
49015,0,1.92E-16,0,0.910837438,0.835447727
49022,0,0.030902239,0,0.910837438,0.835447727
49033,0,0.003665195,0,0.910837438,0.835447727
49037,1,0.55730265,1,0.910837438,0.835447727
49041,1,0.51344657,1,0.910837438,0.835447727
49054,0,0.005452103,0,0.910837438,0.835447727
49062,0,0,0,0.910837438,0.835447727
49071,0,0,0,0.910837438,0.835447727
49102,0,2.68E-07,0,0.910837438,0.835447727
49104,0,5.92E-05,0,0.910837438,0.835447727
49111,0,0.33941895,1,0.910837438,0.835447727
49112,0,0,0,0.910837438,0.835447727
49114,0,3.36E-12,0,0.910837438,0.835447727
49121,0,0.49192223,1,0.910837438,0.835447727
49144,0,0.020489497,0,0.910837438,0.835447727
49149,0,0.5001563,1,0.910837438,0.835447727
49160,0,0.5013628,1,0.910837438,0.835447727
49167,0,0.006317582,0,0.910837438,0.835447727
49176,0,1.70E-05,0,0.910837438,0.835447727
49182,0,7.32E-35,0,0.910837438,0.835447727
49196,0,0,0,0.910837438,0.835447727
49203,1,0.5309577,1,0.910837438,0.835447727
49207,0,1.03E-07,0,0.910837438,0.835447727
49222,0,0.4887285,1,0.910837438,0.835447727
49225,0,0.000551094,0,0.910837438,0.835447727
49227,0,0.062384196,0,0.910837438,0.835447727
49238,0,0,0,0.910837438,0.835447727
49242,1,0.47334892,1,0.910837438,0.835447727
49245,0,0.04054178,0,0.910837438,0.835447727
49261,0,0.005886817,0,0.910837438,0.835447727
49271,0,2.91E-19,0,0.910837438,0.835447727
49273,0,0.000862514,0,0.910837438,0.835447727
49277,0,3.04E-08,0,0.910837438,0.835447727
49283,1,0.52500665,1,0.910837438,0.835447727
49326,0,0.13401245,0,0.910837438,0.835447727
49331,0,0.02765843,0,0.910837438,0.835447727
49332,1,0.55730265,1,0.910837438,0.835447727
49344,0,0,0,0.910837438,0.835447727
49346,0,0,0,0.910837438,0.835447727
49347,0,0,0,0.910837438,0.835447727
49351,0,0,0,0.910837438,0.835447727
49353,0,0,0,0.910837438,0.835447727
49357,0,2.43E-35,0,0.910837438,0.835447727
49374,0,0.013672034,0,0.910837438,0.835447727
49382,1,0.48814315,1,0.910837438,0.835447727
49407,1,0.5222499,1,0.910837438,0.835447727
49410,0,2.13E-27,0,0.910837438,0.835447727
49422,0,0,0,0.910837438,0.835447727
49427,0,3.74E-31,0,0.910837438,0.835447727
49437,0,1.54E-26,0,0.910837438,0.835447727
49447,0,0.40355098,1,0.910837438,0.835447727
49449,0,0.47425085,1,0.910837438,0.835447727
49465,0,0,0,0.910837438,0.835447727
49467,0,0,0,0.910837438,0.835447727
49470,0,0.03882749,0,0.910837438,0.835447727
49494,0,0.4907243,1,0.910837438,0.835447727
49497,0,0.56007934,1,0.910837438,0.835447727
49507,0,0.55730265,1,0.910837438,0.835447727
49513,0,0.5465677,1,0.910837438,0.835447727
49521,0,0.56007934,1,0.910837438,0.835447727
49527,0,0.55730265,1,0.910837438,0.835447727
49562,0,5.80E-13,0,0.910837438,0.835447727
49563,0,0.046411507,0,0.910837438,0.835447727
49576,0,0,0,0.910837438,0.835447727
49589,0,4.96E-23,0,0.910837438,0.835447727
49590,0,9.95E-05,0,0.910837438,0.835447727
49600,0,0.001825763,0,0.910837438,0.835447727
49625,0,1.20E-11,0,0.910837438,0.835447727
49638,0,0.003773688,0,0.910837438,0.835447727
49646,0,0.021781025,0,0.910837438,0.835447727
49650,0,0,0,0.910837438,0.835447727
49651,1,0.57605004,1,0.910837438,0.835447727
49654,0,0,0,0.910837438,0.835447727
49656,0,0.55730265,1,0.910837438,0.835447727
49662,0,0.07606225,0,0.910837438,0.835447727
49670,1,0.6118249,1,0.910837438,0.835447727
49671,1,0.58008957,1,0.910837438,0.835447727
49690,0,0,0,0.910837438,0.835447727
49691,0,9.15E-36,0,0.910837438,0.835447727
49703,0,0.015987115,0,0.910837438,0.835447727
49723,0,1.75E-14,0,0.910837438,0.835447727
49730,0,0.57142025,1,0.910837438,0.835447727
49754,0,1.49E-25,0,0.910837438,0.835447727
49758,0,3.33E-18,0,0.910837438,0.835447727
49771,0,0.5959725,1,0.910837438,0.835447727
49772,0,0.59382284,1,0.910837438,0.835447727
49773,0,0.5895127,1,0.910837438,0.835447727
49776,1,0.5331537,1,0.910837438,0.835447727
49790,0,0,0,0.910837438,0.835447727
49805,0,0.55730265,1,0.910837438,0.835447727
49813,0,0.002165509,0,0.910837438,0.835447727
49824,0,0.55730265,1,0.910837438,0.835447727
49826,0,0.55519754,1,0.910837438,0.835447727
49839,0,0,0,0.910837438,0.835447727
49847,0,0.02173662,0,0.910837438,0.835447727
49853,0,0,0,0.910837438,0.835447727
49871,0,0.55730265,1,0.910837438,0.835447727
49881,0,0.046596557,0,0.910837438,0.835447727
49891,0,0.47587568,1,0.910837438,0.835447727
49900,0,0.4267,1,0.910837438,0.835447727
49907,0,0.49685448,1,0.910837438,0.835447727
49930,0,6.02E-09,0,0.910837438,0.835447727
49932,1,0.60727924,1,0.910837438,0.835447727
49933,0,0,0,0.910837438,0.835447727
49963,0,0.001802006,0,0.910837438,0.835447727
49974,0,1.93E-13,0,0.910837438,0.835447727
49989,0,0.027614813,0,0.910837438,0.835447727
50001,0,0,0,0.910837438,0.835447727
50013,0,0.020817418,0,0.910837438,0.835447727
50029,0,0.000439744,0,0.910837438,0.835447727
50036,1,0.481773,1,0.910837438,0.835447727
50037,0,0.024599625,0,0.910837438,0.835447727
50048,0,0.04857497,0,0.910837438,0.835447727
50049,0,0,0,0.910837438,0.835447727
50052,1,0.5808916,1,0.910837438,0.835447727
50062,0,0.31707686,1,0.910837438,0.835447727
50063,0,0.3054676,1,0.910837438,0.835447727
50074,0,1.06E-25,0,0.910837438,0.835447727
50081,0,0.4928612,1,0.910837438,0.835447727
50087,0,0,0,0.910837438,0.835447727
50097,0,0.000558661,0,0.910837438,0.835447727
50108,1,0.45569655,1,0.910837438,0.835447727
50125,0,0.00153874,0,0.910837438,0.835447727
50134,0,0.50061405,1,0.910837438,0.835447727
50141,1,0.48507822,1,0.910837438,0.835447727
50143,1,0.4850748,1,0.910837438,0.835447727
50153,1,0.5291286,1,0.910837438,0.835447727
50158,0,2.16E-23,0,0.910837438,0.835447727
50160,0,1.78E-12,0,0.910837438,0.835447727
50168,0,1.11E-27,0,0.910837438,0.835447727
50190,0,0.24682032,0,0.910837438,0.835447727
50197,1,0.55730265,1,0.910837438,0.835447727
50202,0,0,0,0.910837438,0.835447727
50209,0,0.51028895,1,0.910837438,0.835447727
50222,0,0.5581582,1,0.910837438,0.835447727
50223,0,0.38508555,1,0.910837438,0.835447727
50230,0,0.003731587,0,0.910837438,0.835447727
50243,0,6.64E-16,0,0.910837438,0.835447727
50246,0,0.4801261,1,0.910837438,0.835447727
50255,0,0,0,0.910837438,0.835447727
50262,0,0.01787833,0,0.910837438,0.835447727
50265,0,0.014578092,0,0.910837438,0.835447727
50297,0,0,0,0.910837438,0.835447727
50306,0,0,0,0.910837438,0.835447727
50308,1,0.5012137,1,0.910837438,0.835447727
50309,0,0.1705223,0,0.910837438,0.835447727
50315,1,0.48000634,1,0.910837438,0.835447727
50343,0,0,0,0.910837438,0.835447727
50356,0,4.29E-25,0,0.910837438,0.835447727
50360,0,0.4966707,1,0.910837438,0.835447727
50366,0,0,0,0.910837438,0.835447727
50368,0,0,0,0.910837438,0.835447727
50386,1,0.515146,1,0.910837438,0.835447727
50396,0,0.22088996,0,0.910837438,0.835447727
50404,0,0.000793025,0,0.910837438,0.835447727
50406,0,0.47703874,1,0.910837438,0.835447727
50427,0,1.61E-12,0,0.910837438,0.835447727
50453,1,0.5079257,1,0.910837438,0.835447727
50469,0,0,0,0.910837438,0.835447727
50478,0,0.000748884,0,0.910837438,0.835447727
50487,0,0.004991293,0,0.910837438,0.835447727
50503,0,0.05499966,0,0.910837438,0.835447727
50514,0,0.3084178,1,0.910837438,0.835447727
50516,0,0.55730265,1,0.910837438,0.835447727
50526,1,0.35760462,1,0.910837438,0.835447727
50528,1,0.57306796,1,0.910837438,0.835447727
50543,0,6.47E-07,0,0.910837438,0.835447727
50546,0,0,0,0.910837438,0.835447727
50555,0,0,0,0.910837438,0.835447727
50580,0,0.46541727,1,0.910837438,0.835447727
50581,0,0.42406622,1,0.910837438,0.835447727
50592,0,0,0,0.910837438,0.835447727
50598,0,0.48002535,1,0.910837438,0.835447727
50599,0,0.43702412,1,0.910837438,0.835447727
50601,0,0,0,0.910837438,0.835447727
50613,0,0.53286994,1,0.910837438,0.835447727
50626,1,0.55730265,1,0.910837438,0.835447727
50627,1,0.5953081,1,0.910837438,0.835447727
50632,0,0.000574251,0,0.910837438,0.835447727
50637,0,0.005267122,0,0.910837438,0.835447727
50640,0,7.62E-05,0,0.910837438,0.835447727
50651,0,0,0,0.910837438,0.835447727
50679,0,0.002399481,0,0.910837438,0.835447727
50684,0,0.41238943,1,0.910837438,0.835447727
50692,0,0,0,0.910837438,0.835447727
50696,0,0.42018786,1,0.910837438,0.835447727
50712,0,0,0,0.910837438,0.835447727
50714,0,0,0,0.910837438,0.835447727
50750,0,0.24772668,0,0.910837438,0.835447727
50769,0,0,0,0.910837438,0.835447727
50771,0,0.21612833,0,0.910837438,0.835447727
50773,0,0.23584223,0,0.910837438,0.835447727
50775,0,0.015603204,0,0.910837438,0.835447727
50781,0,0.48633638,1,0.910837438,0.835447727
50800,0,0.47428024,1,0.910837438,0.835447727
50817,1,0.37948212,1,0.910837438,0.835447727
50827,0,0.001127107,0,0.910837438,0.835447727
50854,0,0.55730265,1,0.910837438,0.835447727
50867,1,0.5904381,1,0.910837438,0.835447727
50875,1,0.6063829,1,0.910837438,0.835447727
50892,0,0.000617027,0,0.910837438,0.835447727
50893,0,0,0,0.910837438,0.835447727
50930,0,0.044554047,0,0.910837438,0.835447727
50933,1,0.58872044,1,0.910837438,0.835447727
50952,0,1.85E-05,0,0.910837438,0.835447727
50954,0,2.12E-05,0,0.910837438,0.835447727
50961,1,0.55730265,1,0.910837438,0.835447727
50969,0,2.24E-05,0,0.910837438,0.835447727
50974,0,0.39044735,1,0.910837438,0.835447727
50987,0,0.56678015,1,0.910837438,0.835447727
50988,0,0.0444492,0,0.910837438,0.835447727
50990,0,0.001821478,0,0.910837438,0.835447727
51019,0,0.00052206,0,0.910837438,0.835447727
51021,0,0.015633792,0,0.910837438,0.835447727
51040,0,0.3480847,1,0.910837438,0.835447727
51045,0,0,0,0.910837438,0.835447727
51047,0,0,0,0.910837438,0.835447727
51056,0,0.47257453,1,0.910837438,0.835447727
51058,0,0.19126737,0,0.910837438,0.835447727
51069,0,0,0,0.910837438,0.835447727
51085,0,0.051182557,0,0.910837438,0.835447727
51087,0,0.022858048,0,0.910837438,0.835447727
51090,0,0.55730265,1,0.910837438,0.835447727
51097,0,0.008642666,0,0.910837438,0.835447727
51121,0,4.56E-10,0,0.910837438,0.835447727
51141,0,0.03540008,0,0.910837438,0.835447727
51153,0,0,0,0.910837438,0.835447727
51164,0,0,0,0.910837438,0.835447727
51168,0,4.22E-07,0,0.910837438,0.835447727
51170,0,1.43E-22,0,0.910837438,0.835447727
51178,0,0.014060565,0,0.910837438,0.835447727
51179,0,0.015708169,0,0.910837438,0.835447727
51180,0,0,0,0.910837438,0.835447727
51190,1,0.55730265,1,0.910837438,0.835447727
51194,1,0.48428342,1,0.910837438,0.835447727
51195,0,0,0,0.910837438,0.835447727
51205,0,0,0,0.910837438,0.835447727
51208,1,0.62024146,1,0.910837438,0.835447727
51212,0,4.95E-16,0,0.910837438,0.835447727
51218,1,0.55730265,1,0.910837438,0.835447727
51241,0,0.5209124,1,0.910837438,0.835447727
51247,0,0.005425595,0,0.910837438,0.835447727
51251,0,0,0,0.910837438,0.835447727
51268,0,4.47E-07,0,0.910837438,0.835447727
51281,0,0.55730265,1,0.910837438,0.835447727
51294,1,0.5729647,1,0.910837438,0.835447727
51299,0,0.07146725,0,0.910837438,0.835447727
51302,1,0.5944946,1,0.910837438,0.835447727
51321,0,0,0,0.910837438,0.835447727
51346,0,0.001500899,0,0.910837438,0.835447727
51349,0,0.000312619,0,0.910837438,0.835447727
51354,0,6.04E-11,0,0.910837438,0.835447727
51373,0,0,0,0.910837438,0.835447727
51383,0,5.61E-12,0,0.910837438,0.835447727
51393,0,1.63E-32,0,0.910837438,0.835447727
51394,0,0,0,0.910837438,0.835447727
51411,0,0.000375908,0,0.910837438,0.835447727
51425,1,0.55730265,1,0.910837438,0.835447727
51437,0,0.003288381,0,0.910837438,0.835447727
51456,0,0,0,0.910837438,0.835447727
51459,0,0,0,0.910837438,0.835447727
51472,0,0.016946858,0,0.910837438,0.835447727
51482,0,0.010152465,0,0.910837438,0.835447727
51495,0,0,0,0.910837438,0.835447727
51510,0,0.015020087,0,0.910837438,0.835447727
51511,1,0.6078197,1,0.910837438,0.835447727
51538,0,0.001688546,0,0.910837438,0.835447727
51549,0,0.07205817,0,0.910837438,0.835447727
51574,0,0,0,0.910837438,0.835447727
51576,0,1.14E-07,0,0.910837438,0.835447727
51577,0,0.007758289,0,0.910837438,0.835447727
51580,0,0.003985044,0,0.910837438,0.835447727
51583,0,0,0,0.910837438,0.835447727
51598,0,4.12E-05,0,0.910837438,0.835447727
51602,0,0.47952983,1,0.910837438,0.835447727
51614,0,0.23240036,0,0.910837438,0.835447727
51615,0,0.23240036,0,0.910837438,0.835447727
51616,0,2.21E-26,0,0.910837438,0.835447727
51650,0,0.4357168,1,0.910837438,0.835447727
51652,0,0.51709765,1,0.910837438,0.835447727
51667,1,0.6167459,1,0.910837438,0.835447727
51723,0,0,0,0.910837438,0.835447727
51744,0,0,0,0.910837438,0.835447727
51754,0,0,0,0.910837438,0.835447727
51756,0,0,0,0.910837438,0.835447727
51764,0,0,0,0.910837438,0.835447727
51765,0,0,0,0.910837438,0.835447727
51776,0,0,0,0.910837438,0.835447727
51795,0,0,0,0.910837438,0.835447727
51800,0,0,0,0.910837438,0.835447727
51802,0,0,0,0.910837438,0.835447727
51812,0,0,0,0.910837438,0.835447727
51813,0,0,0,0.910837438,0.835447727
51829,0,0,0,0.910837438,0.835447727
51848,0,0,0,0.910837438,0.835447727
51856,0,0,0,0.910837438,0.835447727
51879,0,0.007040599,0,0.910837438,0.835447727
51890,0,0,0,0.910837438,0.835447727
51891,0,0.005758016,0,0.910837438,0.835447727
51903,0,0.000553882,0,0.910837438,0.835447727
51904,0,0.000727412,0,0.910837438,0.835447727
51912,0,4.68E-06,0,0.910837438,0.835447727
51918,0,1.01E-06,0,0.910837438,0.835447727
51928,0,0,0,0.910837438,0.835447727
51933,0,0,0,0.910837438,0.835447727
51937,0,0.004928931,0,0.910837438,0.835447727
51948,0,3.06E-07,0,0.910837438,0.835447727
51970,0,0.55730265,1,0.910837438,0.835447727
51992,0,0.4275895,1,0.910837438,0.835447727
52010,0,0,0,0.910837438,0.835447727
52014,0,0,0,0.910837438,0.835447727
52015,1,0.55730265,1,0.910837438,0.835447727
52022,0,0.031110613,0,0.910837438,0.835447727
52028,0,0.028505733,0,0.910837438,0.835447727
52035,1,0.59144735,1,0.910837438,0.835447727
52041,0,0.062679864,0,0.910837438,0.835447727
52059,1,0.61157316,1,0.910837438,0.835447727
52063,0,0.55730265,1,0.910837438,0.835447727
52068,1,0.5669833,1,0.910837438,0.835447727
52072,1,0.5630996,1,0.910837438,0.835447727
52074,1,0.5820428,1,0.910837438,0.835447727
52075,1,0.046126157,0,0.910837438,0.835447727
52083,1,0.55730265,1,0.910837438,0.835447727
52092,0,0.010461427,0,0.910837438,0.835447727
52096,0,0.56824124,1,0.910837438,0.835447727
52108,0,0.001239055,0,0.910837438,0.835447727
52111,0,0.001926052,0,0.910837438,0.835447727
52123,0,0.025837483,0,0.910837438,0.835447727
52130,1,0.5696342,1,0.910837438,0.835447727
52150,1,0.61556256,1,0.910837438,0.835447727
52153,0,2.33E-05,0,0.910837438,0.835447727
52174,0,0.4849126,1,0.910837438,0.835447727
52189,0,0.04720784,0,0.910837438,0.835447727
52194,0,0.47403294,1,0.910837438,0.835447727
52195,0,0.018571373,0,0.910837438,0.835447727
52207,0,0.014048256,0,0.910837438,0.835447727
52218,0,0.005155789,0,0.910837438,0.835447727
52229,0,0.04950567,0,0.910837438,0.835447727
52231,1,0.5170163,1,0.910837438,0.835447727
52237,1,0.57262063,1,0.910837438,0.835447727
52247,0,0,0,0.910837438,0.835447727
52251,1,0.55730265,1,0.910837438,0.835447727
52253,0,0,0,0.910837438,0.835447727
52258,0,0,0,0.910837438,0.835447727
52264,0,0.001508517,0,0.910837438,0.835447727
52284,0,0.3734214,1,0.910837438,0.835447727
52295,0,5.59E-05,0,0.910837438,0.835447727
52296,0,0.007765462,0,0.910837438,0.835447727
52312,0,0.5753856,1,0.910837438,0.835447727
52319,0,0.56919694,1,0.910837438,0.835447727
52323,0,0.00564573,0,0.910837438,0.835447727
52342,0,0.029784048,0,0.910837438,0.835447727
52344,0,0.52107096,1,0.910837438,0.835447727
52346,0,0.5130635,1,0.910837438,0.835447727
52348,0,0,0,0.910837438,0.835447727
52372,0,1.38E-28,0,0.910837438,0.835447727
52379,0,0,0,0.910837438,0.835447727
52420,0,0.015177114,0,0.910837438,0.835447727
52424,0,0.4479505,1,0.910837438,0.835447727
52428,0,0,0,0.910837438,0.835447727
52455,0,0,0,0.910837438,0.835447727
52461,0,1.51E-16,0,0.910837438,0.835447727
52463,0,0.589127,1,0.910837438,0.835447727
52482,1,0.5222499,1,0.910837438,0.835447727
52490,1,0.52261907,1,0.910837438,0.835447727
52499,0,0.06270669,0,0.910837438,0.835447727
52501,1,0.1349147,0,0.910837438,0.835447727
52506,0,0.023784041,0,0.910837438,0.835447727
52507,0,0.014041323,0,0.910837438,0.835447727
52511,0,0.11685214,0,0.910837438,0.835447727
52522,0,0.02765574,0,0.910837438,0.835447727
52545,0,0.04803965,0,0.910837438,0.835447727
52549,0,0.2735931,0,0.910837438,0.835447727
52556,0,0.564795,1,0.910837438,0.835447727
52578,0,0.001976902,0,0.910837438,0.835447727
52588,0,0,0,0.910837438,0.835447727
52606,0,2.33E-09,0,0.910837438,0.835447727
52612,0,0.061188776,0,0.910837438,0.835447727
52628,0,0,0,0.910837438,0.835447727
52629,0,0,0,0.910837438,0.835447727
52647,0,0,0,0.910837438,0.835447727
52648,0,0.003607435,0,0.910837438,0.835447727
52688,0,0,0,0.910837438,0.835447727
52694,0,3.63E-30,0,0.910837438,0.835447727
52700,0,2.29E-31,0,0.910837438,0.835447727
52702,0,8.92E-06,0,0.910837438,0.835447727
52709,0,0.017352777,0,0.910837438,0.835447727
52717,1,0.5309577,1,0.910837438,0.835447727
52735,0,0,0,0.910837438,0.835447727
52749,0,0.057239,0,0.910837438,0.835447727
52756,0,0,0,0.910837438,0.835447727
52773,0,0.55730265,1,0.910837438,0.835447727
52780,0,0.55730265,1,0.910837438,0.835447727
52790,0,0.000385889,0,0.910837438,0.835447727
52810,0,0.039213598,0,0.910837438,0.835447727
52824,0,1.34E-31,0,0.910837438,0.835447727
52829,0,0,0,0.910837438,0.835447727
52836,0,4.49E-05,0,0.910837438,0.835447727
52846,0,0.013987722,0,0.910837438,0.835447727
52858,1,0.61214775,1,0.910837438,0.835447727
52859,1,0.5938257,1,0.910837438,0.835447727
52860,1,0.036689423,0,0.910837438,0.835447727
52867,0,0,0,0.910837438,0.835447727
52869,0,0.01830931,0,0.910837438,0.835447727
52893,0,0,0,0.910837438,0.835447727
52901,0,0,0,0.910837438,0.835447727
52907,1,0.55730265,1,0.910837438,0.835447727
52917,0,0.50318724,1,0.910837438,0.835447727
52919,0,0.49632528,1,0.910837438,0.835447727
52927,0,0,0,0.910837438,0.835447727
52965,1,0.48371327,1,0.910837438,0.835447727
52966,0,0.5139513,1,0.910837438,0.835447727
52986,0,8.45E-05,0,0.910837438,0.835447727
53003,0,0.01977368,0,0.910837438,0.835447727
53004,0,0.018340036,0,0.910837438,0.835447727
53026,0,4.67E-16,0,0.910837438,0.835447727
53030,0,4.80E-36,0,0.910837438,0.835447727
53036,0,0.000806231,0,0.910837438,0.835447727
53039,0,0.000806231,0,0.910837438,0.835447727
53061,0,0.18790393,0,0.910837438,0.835447727
53071,0,1.56E-06,0,0.910837438,0.835447727
53080,0,3.65E-08,0,0.910837438,0.835447727
53085,0,0.47362226,1,0.910837438,0.835447727
53096,0,0,0,0.910837438,0.835447727
53102,0,0.01415381,0,0.910837438,0.835447727
53121,0,0,0,0.910837438,0.835447727
53124,0,0,0,0.910837438,0.835447727
53132,0,1.89E-07,0,0.910837438,0.835447727
53158,1,0.5226169,1,0.910837438,0.835447727
